127.0.0.1 - - [20/Sep/2016:14:23:02 -0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:12 -0300] "GET /ProjetoJSF/javax.faces.resource/consulta-pessoas.css.xhtml?ln=css HTTP/1.1" 200 284
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:15 -0300] "GET /ProjetoJSF/CadastroPessoas.xhtml HTTP/1.1" 200 3876
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:16 -0300] "GET /ProjetoJSF/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:16 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1827
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:19 -0300] "GET /ProjetoJSF/Home.xhtml HTTP/1.1" 200 1927
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:19 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1827
0:0:0:0:0:0:0:1 - fabiano [20/Sep/2016:14:24:19 -0300] "GET /ProjetoJSF/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:14:24:23 -0300] "POST /ProjetoJSF/Home.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:14:24:23 -0300] "GET /ProjetoJSF/Login.xhtml HTTP/1.1" 200 1387
0:0:0:0:0:0:0:1 - - [20/Sep/2016:14:24:23 -0300] "GET /ProjetoJSF/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 1827
